EM_PREDICTION,IMP_Flash_Point,IMP_Sp.Gr.@_6060_deg.F,P_Viscosity,sample_id,sample_point_id,Viscosity,_dmIndex_,_PartInd_
5.0789396103,92.0000,1.0724,5.0789396103,2402010785,OL2-SC231,4.6639,2000479,1
5.1814503825,93.0000,1.0726,5.1814503825,2402012628,OL2-SC231,4.7728,2000480,1
4.9882761747,91.0000,1.0723,4.9882761747,2402014352,OL2-SC231,6.3742,2000481,0
5.2760978383,91.0000,1.0748,5.2760978383,2402016273,OL2-SC231,5.3071,2000482,1
5.0918974525,91.0000,1.0732,5.0918974525,2402017740,OL2-SC231,5.0798,2000483,1
4.7896130057,89.0000,1.0716,4.7896130057,2402019188,OL2-SC231,5.0009,2000484,1
4.5406081781,88.0000,1.0696,4.5406081781,2402021114,OL2-SC231,4.6079,2000485,1
4.3245792535,90.0000,1.0657,4.3245792535,2402022809,OL2-SC231,4.4252,2000486,1
4.6545402504,89.0000,1.0702,4.6545402504,2402024639,OL2-SC231,5.0186,2000487,1
4.6952179345,90.0000,1.0700,4.6952179345,2402026363,OL2-SC231,6.1950,2000488,1
4.5540871146,89.0000,1.0691,4.5540871146,2402028240,OL2-SC231,5.1705,2000489,1
4.7871253216,90.0000,1.0710,4.7871253216,2402029720,OL2-SC231,4.9145,2000490,1
5.0205461515,91.0000,1.0726,5.0205461515,2402031301,OL2-SC231,5.5491,2000491,1
4.6999602426,90.0000,1.0701,4.6999602426,2402033256,OL2-SC231,4.9577,2000492,0
4.5056714006,89.0000,1.0686,4.5056714006,2402035103,OL2-SC231,4.6631,2000493,1
4.5855203759,89.0000,1.0695,4.5855203759,2402036973,OL2-SC231,4.8560,2000494,0
4.5488779972,90.0000,1.0684,4.5488779972,2402038868,OL2-SC231,4.9216,2000495,1
4.7995793533,89.0000,1.0717,4.7995793533,2402040747,OL2-SC231,5.6306,2000496,1
4.6363769941,88.0000,1.0706,4.6363769941,2402042221,OL2-SC231,5.2433,2000497,1
4.5269406302,90.0000,1.0682,4.5269406302,2402043724,OL2-SC231,6.0463,2000498,1
4.6070764814,90.0000,1.0691,4.6070764814,2402045545,OL2-SC231,5.7244,2000499,0
4.9384027994,89.0000,1.0731,4.9384027994,2402047471,OL2-SC231,5.7641,2000500,1
4.4407091921,88.0000,1.0684,4.4407091921,2402049418,OL2-SC231,4.6432,2000501,1
4.3117928688,89.0000,1.0662,4.3117928688,2403000094,OL2-SC231,4.6036,2000502,2
4.6174452657,89.0000,1.0698,4.6174452657,2403002333,OL2-SC231,4.7907,2000503,0
4.8069652197,90.0000,1.0712,4.8069652197,2403003975,OL2-SC231,4.9131,2000504,2
5.0150739098,90.0000,1.0732,5.0150739098,2403005652,OL2-SC231,5.4253,2000505,0
5.265302177,90.0000,1.0754,5.265302177,2403007647,OL2-SC231,5.9475,2000506,0
4.6207480183,90.0000,1.0692,4.6207480183,2403009512,OL2-SC231,4.4590,2000507,1
4.2344103399,86.0000,1.0670,4.2344103399,2403011465,OL2-SC231,4.1139,2000508,1
4.3433503648,89.0000,1.0666,4.3433503648,2403013310,OL2-SC231,4.2583,2000509,2
4.6391189961,90.0000,1.0694,4.6391189961,2403015244,OL2-SC231,4.6991,2000510,1
4.7018356868,89.0000,1.0707,4.7018356868,2403016812,OL2-SC231,4.6080,2000511,0
4.8705595101,89.0000,1.0724,4.8705595101,2403018537,OL2-SC231,4.4464,2000512,0
5.1939886518,91.0000,1.0741,5.1939886518,2403020490,OL2-SC231,4.4580,2000513,1
5.1086446821,91.0000,1.0734,5.1086446821,2403022349,OL2-SC231,4.4265,2000514,1
5.4313237571,92.0000,1.0754,5.4313237571,2403024115,OL2-SC231,4.8056,2000515,1
4.9120864999,89.0000,1.0728,4.9120864999,2403025860,OL2-SC231,4.4778,2000516,0
4.9560541691,90.0000,1.0726,4.9560541691,2403027704,OL2-SC231,4.6729,2000517,1
4.8380510507,91.0000,1.0708,4.8380510507,2403029248,OL2-SC231,3.9236,2000518,1
5.0587208256,91.0000,1.0729,5.0587208256,2403030858,OL2-SC231,4.9895,2000519,0
5.3606248465,91.0000,1.0755,5.3606248465,2403032810,OL2-SC231,5.5199,2000520,1
4.9988404422,90.0000,1.0730,4.9988404422,2403034747,OL2-SC231,5.0934,2000521,0
5.4052809586,89.0000,1.0771,5.4052809586,2403036636,OL2-SC231,5.0661,2000522,0
5.0520222393,89.0000,1.0741,5.0520222393,2403038479,OL2-SC231,4.5155,2000523,1
5.2064018237,90.0000,1.0749,5.2064018237,2403040355,OL2-SC231,4.6372,2000524,1
5.2230387168,91.0000,1.0744,5.2230387168,2403041932,OL2-SC231,4.4287,2000525,1
4.9722961025,91.0000,1.0721,4.9722961025,2403043424,OL2-SC231,4.0466,2000526,1
4.95114893,91.0000,1.0719,4.95114893,2403045701,OL2-SC231,4.1576,2000527,0
4.7576879144,90.0000,1.0707,4.7576879144,2403047434,OL2-SC231,4.4464,2000528,2
4.7576879144,90.0000,1.0707,4.7576879144,2403048655,OL2-SC231,4.4460,2000529,1
4.8169500696,90.0000,1.0713,4.8169500696,2403049175,OL2-SC231,4.3198,2000530,1
4.7723584327,90.0000,1.0708,4.7723584327,2403050957,OL2-SC231,4.3309,2000531,0
4.8422171434,87.0000,1.0733,4.8422171434,2403052844,OL2-SC231,4.3068,2000532,1
4.9566713376,88.0000,1.0738,4.9566713376,2403054298,OL2-SC231,4.5021,2000533,1
4.9089416659,88.0000,1.0734,4.9089416659,2404000070,OL2-SC231,4.6842,2000534,0
5.0958248907,87.0000,1.0756,5.0958248907,2404002142,OL2-SC231,4.9274,2000535,0
4.3696000038,86.0000,1.0687,4.3696000038,2404004015,OL2-SC231,4.1090,2000536,1
4.5450686552,88.0000,1.0696,4.5450686552,2404006077,OL2-SC231,4.1831,2000537,1
4.7416737659,87.0000,1.0723,4.7416737659,2404007977,OL2-SC231,4.2488,2000538,1
4.6881828519,87.0000,1.0717,4.6881828519,2404010030,OL2-SC231,4.7035,2000539,1
4.7269595362,87.0000,1.0721,4.7269595362,2404011687,OL2-SC231,4.1938,2000540,0
4.7366519959,88.0000,1.0717,4.7366519959,2404013408,OL2-SC231,4.8391,2000541,1
5.0772035208,88.0000,1.0749,5.0772035208,2404015406,OL2-SC231,4.7907,2000542,1
5.2866156807,88.0000,1.0767,5.2866156807,2404017375,OL2-SC231,5.1121,2000543,1
5.2150983328,88.0000,1.0761,5.2150983328,2404019328,OL2-SC231,4.9956,2000544,1
5.6036947064,88.0000,1.0792,5.6036947064,2404021285,OL2-SC231,5.6796,2000545,1
4.6787913865,88.0000,1.0711,4.6787913865,2404023189,OL2-SC231,4.5581,2000546,1
5.2529837082,87.0000,1.0770,5.2529837082,2404024707,OL2-SC231,5.1274,2000547,1
4.8724412297,88.0000,1.0730,4.8724412297,2404026254,OL2-SC231,4.4227,2000548,0
4.8313859067,88.0000,1.0726,4.8313859067,2404028150,OL2-SC231,4.3351,2000549,1
4.6678951587,86.0000,1.0720,4.6678951587,2404029897,OL2-SC231,4.2596,2000550,1
4.8749135136,87.5000,1.0733,4.8749135136,2404031671,OL2-SC231,4.5821,2000551,1
4.3829995848,85.0000,1.0693,4.3829995848,2404033570,OL2-SC231,4.0967,2000552,1
4.4173215251,84.0000,1.0702,4.4173215251,2404035582,OL2-SC231,4.0985,2000553,0
4.3956005458,85.0000,1.0695,4.3956005458,2404037203,OL2-SC231,4.2948,2000554,1
4.2851742842,85.0000,1.0681,4.2851742842,2404038775,OL2-SC231,4.1758,2000555,1
5.1300093364,87.0000,1.0759,5.1300093364,2404040877,OL2-SC231,5.5755,2000556,2
4.9203625263,86.0000,1.0745,4.9203625263,2404042787,OL2-SC231,4.8385,2000557,2
4.3956005458,85.0000,1.0695,4.3956005458,2404044722,OL2-SC231,4.3598,2000558,1
4.4296159877,85.0000,1.0699,4.4296159877,2404046618,OL2-SC231,4.3841,2000559,1
4.0079396331,81.0000,1.0660,4.0079396331,2404048503,OL2-SC231,4.0901,2000560,0
3.9085047917,81.0000,1.0645,3.9085047917,2404050055,OL2-SC231,4.0105,2000561,2
4.8090310425,82.0000,1.0751,4.8090310425,2404051686,OL2-SC231,5.6978,2000562,1
4.220718023,81.0000,1.0689,4.220718023,2404053718,OL2-SC231,4.6317,2000563,2
3.787762948,82.0000,1.0621,3.787762948,2405000122,OL2-SC231,5.5867,2000564,1
3.9421373179,86.5192,1.0625,3.9421373179,2405001840,OL2-SC231,3.9603,2000565,1
3.8062964718,79.0000,1.0634,3.8062964718,2405001969,OL2-SC231,3.9232,2000566,1
3.7522083267,83.0000,1.0611,3.7522083267,2405003843,OL2-SC231,3.6723,2000567,1
3.7166394974,83.0000,1.0604,3.7166394974,2405005838,OL2-SC231,4.3254,2000568,1
3.5029712892,81.0000,1.0569,3.5029712892,2405007448,OL2-SC231,4.0387,2000569,1
3.7059180597,83.0000,1.0602,3.7059180597,2405009116,OL2-SC231,4.1804,2000570,1
3.911272511,86.0000,1.0623,3.911272511,2405011072,OL2-SC231,3.8638,2000571,2
4.4253310363,85.0000,1.0698,4.4253310363,2405012968,OL2-SC231,5.1653,2000572,1
4.2229748718,86.0000,1.0668,4.2229748718,2405014994,OL2-SC231,4.5805,2000573,0
3.9212213489,85.0000,1.0630,3.9212213489,2405016801,OL2-SC231,4.3017,2000574,1
3.9871540414,86.0000,1.0635,3.9871540414,2405018790,OL2-SC231,3.8641,2000575,1
4.0200600289,86.0000,1.0640,4.0200600289,2405020270,OL2-SC231,3.9833,2000576,1
3.9464706595,85.0000,1.0634,3.9464706595,2405021841,OL2-SC231,4.6440,2000577,1
3.9624951416,85.0000,1.0636,3.9624951416,2405023786,OL2-SC231,4.7894,2000578,1
4.0420850478,85.0000,1.0648,4.0420850478,2405025645,OL2-SC231,4.4238,2000579,1
4.0765858559,85.0000,1.0653,4.0765858559,2405027600,OL2-SC231,4.3714,2000580,0
4.6317155932,88.0000,1.0706,4.6317155932,2405029425,OL2-SC231,5.1879,2000581,1
4.7562754236,88.0000,1.0719,4.7562754236,2405031459,OL2-SC231,5.4550,2000582,1
4.5675197246,88.0000,1.0699,4.5675197246,2405033092,OL2-SC231,5.0760,2000583,1
4.2684816316,87.0000,1.0669,4.2684816316,2405034722,OL2-SC231,5.3057,2000584,1
3.8862878651,81.0000,1.0641,3.8862878651,2406014445,OL2-SC231,4.4379,2000585,1
3.7102393738,81.0000,1.0611,3.7102393738,2406015944,OL2-SC231,3.7864,2000586,1
4.3654741654,86.0000,1.0686,4.3654741654,2406045730,OL2-SC231,6.0636,2000587,2
3.9937775707,83.0000,1.0650,3.9937775707,2407011735,OL2-SC231,4.1212,2000588,1
4.3972815219,81.0000,1.0710,4.3972815219,2407017231,OL2-SC231,5.2753,2000589,1
4.5415172949,83.0000,1.0720,4.5415172949,2407047350,OL2-SC231,5.7384,2000590,1
